"Data";"Ocorrência";"Freqüência";"Tensão R";"Corrente R";"Fat Pot R";"Tensão S";"Corrente S";"Fat Pot S";"Tensão T";"Corrente T";"Fat Pot T"
"10/03/2020 20:38:36";"01";"60";"212,96";"55,9";"1";"212,23";"59,85";"1";"213,06";"50,65";"0,97"
"10/03/2020 20:38:40";"01";"59,8";"212,92";"55,9";"1";"212,28";"59,55";"1";"213,12";"50,5";"0,97"
"10/03/2020 20:38:45";"01";"60";"212,89";"55,85";"1";"212,31";"59,45";"1";"213,2";"50,45";"0,97"
"10/03/2020 20:38:50";"01";"60";"212,85";"56";"1";"212,28";"59,35";"1";"213,12";"50,55";"0,97"
"10/03/2020 20:38:56";"01";"60";"212,71";"56,8";"1";"212,25";"59,3";"1";"213,1";"50,6";"0,97"
"10/03/2020 20:39:00";"01";"59,8";"212,64";"57,15";"1";"212,28";"59,25";"1";"213,03";"50,65";"0,97"
"10/03/2020 20:39:05";"01";"60";"212,62";"57,65";"1";"212,37";"59,1";"1";"213,07";"50,7";"0,97"
"10/03/2020 20:39:10";"01";"60";"212,78";"57,7";"1";"212,42";"59,1";"1";"212,71";"53,5";"0,97"
"10/03/2020 20:39:15";"01";"60";"212,7";"57,7";"1";"212,39";"58,95";"1";"212,56";"54,15";"0,97"
"10/03/2020 20:39:20";"01";"59,8";"212,78";"57,65";"1";"212,34";"58,9";"1";"212,59";"54,1";"0,97"
"10/03/2020 20:39:25";"01";"59,8";"212,75";"57,6";"1";"212,37";"58,85";"1";"212,64";"53,9";"0,97"
"10/03/2020 20:39:30";"01";"59,8";"212,71";"57,6";"1";"212,45";"58,8";"1";"212,62";"53,75";"0,97"
"10/03/2020 20:39:35";"01";"59,8";"212,64";"57,5";"1";"212,75";"56,4";"1";"212,67";"53,7";"0,97"
"10/03/2020 20:39:40";"01";"59,8";"212,56";"57,5";"1";"212,89";"55,75";"1";"212,67";"53,6";"0,97"
"10/03/2020 20:39:45";"01";"60";"212,56";"57,5";"1";"212,96";"55,7";"1";"212,73";"53,45";"0,97"
"10/03/2020 20:39:50";"01";"59,8";"212,57";"57,4";"1";"212,98";"55,65";"1";"212,73";"53,35";"0,97"
"10/03/2020 20:39:55";"01";"59,8";"212,57";"57,35";"1";"212,89";"55,55";"1";"212,7";"53,3";"0,97"
"10/03/2020 20:40:00";"01";"59,8";"212,5";"57,3";"1";"212,92";"55,5";"1";"212,67";"53,3";"0,97"
"10/03/2020 20:40:05";"01";"58,5";"212,39";"59,15";"1";"212,73";"57,3";"1";"212,39";"55,85";"0,96"
"10/03/2020 20:40:10";"01";"59,8";"212,28";"61,05";"1";"212,67";"59,35";"1";"212,03";"59,4";"0,96"
"10/03/2020 20:40:15";"01";"59,8";"212,64";"58,8";"1";"212,64";"59";"1";"212,03";"59";"0,97"
"10/03/2020 20:40:20";"01";"60";"212,64";"58,25";"1";"212,59";"58,85";"1";"212";"58,5";"0,96"
"10/03/2020 20:40:25";"01";"59,8";"212,67";"58,1";"1";"212,53";"58,7";"1";"212";"58";"0,96"
"10/03/2020 20:40:30";"01";"59,8";"212,71";"57,7";"1";"212,71";"58,2";"1";"212,14";"57,5";"0,96"
"10/03/2020 20:40:35";"01";"60";"212,85";"56,45";"1";"212,71";"58";"1";"212,14";"57,3";"0,97"
"10/03/2020 20:41:10";"01";"60";"213,78";"48,02";"1";"213,53";"48";"1";"212,53";"50,67";"0,95"
"10/03/2020 20:41:15";"01";"60";"213,92";"50,1";"1";"213,67";"49,87";"1";"212,5";"54,27";"0,95"
"10/03/2020 20:41:20";"01";"60";"213,96";"50,07";"1";"213,78";"49,75";"1";"212,56";"54,12";"0,95"
"10/03/2020 20:41:25";"01";"60";"213,89";"50,07";"1";"213,75";"49,62";"1";"212,53";"53,85";"0,95"
"10/03/2020 20:41:30";"01";"60";"213,98";"49,42";"1";"213,81";"49,5";"1";"212,62";"53,7";"0,95"
"10/03/2020 20:41:35";"01";"60";"213,98";"49,27";"1";"213,71";"49,45";"1";"212,57";"53,6";"0,95"
"10/03/2020 20:41:40";"01";"60";"214,03";"49,32";"1";"213,73";"49,4";"1";"212,57";"53,55";"0,95"
"10/03/2020 20:41:45";"01";"60";"214,07";"49,37";"1";"213,73";"49,35";"1";"212,45";"54,05";"0,95"
"10/03/2020 20:41:50";"01";"60";"213,87";"49,35";"1";"213,67";"49,27";"1";"212,31";"53,92";"0,95"
"10/03/2020 20:41:55";"01";"60";"213,89";"49,42";"1";"213,67";"49,25";"1";"211,78";"57,57";"0,95"
"10/03/2020 20:42:00";"01";"60";"214,1";"49,45";"1";"213,67";"49,17";"1";"211,73";"57,25";"0,95"
"10/03/2020 20:42:05";"01";"60";"214,1";"49,42";"1";"213,78";"49,1";"1";"211,81";"57,17";"0,95"
"10/03/2020 20:42:10";"01";"60";"213,67";"51,87";"1";"213,67";"49,05";"1";"211,81";"57,1";"0,95"
"10/03/2020 20:42:15";"01";"59,8";"213,57";"52,67";"1";"213,62";"49,1";"1";"211,78";"57,07";"0,95"
"10/03/2020 20:42:20";"01";"59,8";"213,6";"52,6";"1";"213,6";"49,05";"1";"211,78";"56,95";"0,95"
"10/03/2020 20:42:25";"01";"59,8";"213,64";"52,27";"1";"213,64";"48,97";"1";"211,78";"56,8";"0,95"
"10/03/2020 20:42:30";"01";"59,8";"214,09";"49,87";"1";"213,75";"48,9";"1";"211,78";"56,62";"0,95"
"10/03/2020 20:42:35";"01";"60";"214,14";"49,8";"1";"213,75";"48,8";"1";"211,84";"56,47";"0,95"
"10/03/2020 20:42:40";"01";"60";"214,21";"49,22";"1";"213,82";"48,75";"1";"211,92";"56,3";"0,95"
"10/03/2020 20:42:45";"01";"60";"214,67";"46,62";"1";"213,67";"49,05";"1";"211,75";"56,57";"0,94"
"10/03/2020 20:43:20";"01";"59,8";"214,28";"53,05";"1";"212,64";"60,4";"1";"211,25";"64,3";"0,96"
"10/03/2020 20:43:25";"01";"60";"214,39";"51,7";"1";"212,46";"60,2";"1";"211,28";"62,55";"0,96"
"10/03/2020 20:43:30";"01";"59,8";"214,37";"51,75";"1";"212,48";"60,25";"1";"211,25";"62,65";"0,96"
"10/03/2020 20:43:35";"01";"60";"214,39";"51,75";"1";"212,46";"60,3";"1";"211,25";"62,65";"0,96"
"10/03/2020 20:43:40";"01";"60";"214,31";"51,85";"1";"212,45";"60,35";"1";"211,25";"62,7";"0,96"
"10/03/2020 20:43:45";"01";"60";"214,34";"51,9";"1";"212,5";"60,35";"1";"211,25";"62,8";"0,96"
"10/03/2020 20:43:50";"01";"60";"214,48";"51,9";"1";"212,6";"60,2";"1";"211,56";"61,55";"0,96"
"10/03/2020 20:43:55";"01";"59,8";"214,5";"51,95";"1";"212,64";"60,1";"1";"211,75";"60,35";"0,96"
"10/03/2020 20:44:00";"01";"60";"214,5";"52";"1";"212,67";"59,95";"1";"211,82";"60,35";"0,96"
"10/03/2020 20:44:05";"01";"59,8";"214,5";"52";"1";"212,67";"59,8";"1";"211,78";"60,4";"0,96"
"10/03/2020 20:44:10";"01";"59,8";"214,53";"51,95";"1";"212,67";"59,8";"1";"211,85";"59,8";"0,96"
"10/03/2020 20:44:15";"01";"59,8";"214,48";"52";"1";"212,67";"59,8";"1";"211,78";"59,8";"0,96"
"10/03/2020 20:44:20";"01";"59,8";"214,46";"52,05";"1";"212,67";"59,85";"1";"211,84";"59,8";"0,96"
"10/03/2020 20:44:25";"01";"59,8";"214,46";"52,05";"1";"212,64";"59,9";"1";"211,82";"59,8";"0,96"
"10/03/2020 20:44:30";"01";"59,8";"214,53";"52,05";"1";"212,64";"59,9";"1";"211,81";"59,85";"0,96"
"10/03/2020 20:44:35";"01";"60";"214,75";"52,1";"1";"212,06";"63,6";"1";"211,95";"59,9";"0,97"
"10/03/2020 20:44:40";"01";"59,8";"214,7";"52,1";"1";"212,09";"63,3";"1";"211,92";"60";"0,96"
"10/03/2020 20:44:45";"01";"60";"214,7";"52,05";"1";"212,12";"63,25";"1";"211,96";"59,95";"0,97"
"10/03/2020 20:44:50";"01";"60";"214,75";"52";"1";"212,14";"63,15";"1";"211,92";"59,9";"0,97"
"10/03/2020 20:44:55";"01";"60";"214,64";"51,95";"1";"212,2";"62,95";"1";"211,98";"59,9";"0,96"
"10/03/2020 20:45:00";"01";"60";"214,71";"51,85";"1";"212,31";"62,8";"1";"212,09";"59,85";"0,96"
"10/03/2020 20:45:05";"01";"60";"215";"51,75";"1";"212,57";"62,6";"1";"212,35";"59,8";"0,96"
"10/03/2020 20:45:10";"01";"60";"215";"51,7";"1";"212,67";"62,6";"1";"212,42";"59,75";"0,96"
"10/03/2020 20:45:15";"01";"60";"215,03";"51,6";"1";"212,75";"62,45";"1";"212,53";"59,65";"0,96"
"10/03/2020 20:45:20";"01";"60";"215,03";"51,55";"1";"212,78";"62,4";"1";"212,5";"59,6";"0,96"
"10/03/2020 20:45:25";"01";"59,8";"215";"50,05";"1";"212,75";"60,75";"1";"212,57";"57,2";"0,97"
"10/03/2020 20:45:30";"01";"60";"215,09";"48,9";"1";"212,56";"59,5";"1";"212,5";"55,5";"0,97"
"10/03/2020 20:45:35";"01";"60";"214,71";"48,9";"1";"212,28";"59,55";"1";"212,14";"55,45";"0,97"
"10/03/2020 20:45:40";"01";"59,8";"214,64";"48,9";"1";"212,14";"59,6";"1";"212,17";"54,75";"0,97"
"10/03/2020 20:45:45";"01";"59,8";"214,57";"48,9";"1";"212,21";"59,5";"1";"212,42";"53,25";"0,97"
"10/03/2020 20:45:50";"01";"60";"214,53";"48,9";"1";"212,21";"59,45";"1";"212,46";"53,2";"0,97"
"10/03/2020 20:45:55";"01";"58,3";"214,57";"48,9";"1";"212,17";"59,5";"1";"212,42";"53,2";"0,97"
"10/03/2020 20:46:00";"01";"60";"214,5";"48,85";"1";"212,09";"59,5";"1";"212,37";"53,3";"0,97"
"10/03/2020 20:46:05";"01";"60";"214,56";"48,9";"1";"212,14";"59,5";"1";"212,32";"53,2";"0,97"
"10/03/2020 20:46:10";"01";"60";"214,64";"48,85";"1";"212,17";"59,45";"1";"212,34";"53,2";"0,97"
"10/03/2020 20:46:15";"01";"60";"214,67";"48,9";"1";"212,25";"59,4";"1";"212,42";"53,25";"0,97"
"10/03/2020 20:46:20";"01";"60";"214,78";"48";"1";"212,28";"59,35";"1";"212,37";"53,2";"0,97"
"10/03/2020 20:46:25";"01";"60";"214,67";"48";"1";"212,07";"59,3";"1";"212,25";"53,25";"0,97"
"10/03/2020 20:46:30";"01";"59,8";"214,73";"47,95";"1";"212";"59,15";"1";"212,2";"53,25";"0,97"
"10/03/2020 20:46:35";"01";"59,8";"214,7";"48";"1";"211,95";"59,1";"1";"212,2";"53,3";"0,97"
"10/03/2020 20:46:40";"01";"59,8";"214,67";"48";"1";"211,98";"59";"1";"212,14";"53,25";"0,97"
"10/03/2020 20:46:45";"01";"59,8";"214,71";"48";"1";"212,03";"58,95";"1";"212,14";"53,25";"0,97"
"10/03/2020 20:46:50";"01";"60";"214,73";"48";"1";"212,07";"59";"1";"212,23";"53,25";"0,97"
"10/03/2020 20:46:55";"01";"60";"214,34";"51";"1";"212,21";"59,05";"1";"212,37";"53,25";"0,97"
"10/03/2020 20:47:00";"01";"59,8";"214,42";"51,15";"1";"212,37";"59,1";"1";"212,64";"53,3";"0,97"
"10/03/2020 20:47:06";"01";"60";"214,42";"51,05";"1";"212,28";"59,25";"1";"212,59";"53,35";"0,97"
"10/03/2020 20:47:11";"01";"59,8";"214,45";"50,95";"1";"212,34";"59,3";"1";"212,67";"53,3";"0,97"
"10/03/2020 20:47:16";"01";"59,8";"214,39";"50,85";"1";"212,28";"59,3";"1";"212,53";"53,3";"0,97"
"10/03/2020 20:47:21";"01";"59,8";"214,35";"52,8";"1";"212,57";"59,25";"1";"212,87";"53,35";"0,97"
"10/03/2020 20:47:26";"01";"60";"214,17";"53,85";"1";"212,6";"59,25";"1";"212,92";"53,35";"0,97"
"10/03/2020 20:47:30";"01";"59,8";"214,28";"53,75";"1";"212,67";"59,3";"1";"212,62";"56,1";"0,97"
"10/03/2020 20:47:35";"01";"59,8";"214,31";"54,25";"1";"212,6";"59,75";"1";"212,2";"58,6";"0,97"
"10/03/2020 20:47:40";"01";"59,8";"214,07";"57,3";"1";"212,32";"63,35";"1";"211,73";"63,75";"0,97"
"10/03/2020 20:47:45";"01";"59,8";"214,14";"57,1";"1";"212,42";"63,25";"1";"211,73";"63,5";"0,97"
"10/03/2020 20:47:50";"01";"60";"214,17";"56,9";"1";"212,5";"63,1";"1";"211,75";"63,1";"0,97"
"10/03/2020 20:47:55";"01";"60";"213,96";"56,7";"1";"212,2";"63,1";"1";"211,5";"62,55";"0,97"
"10/03/2020 20:48:00";"01";"60";"213,89";"56,5";"1";"212,06";"63,15";"1";"211,42";"62,45";"0,97"
"10/03/2020 20:48:05";"01";"59,8";"213,89";"56,4";"1";"212,45";"60,95";"1";"211,5";"62,45";"0,97"
"10/03/2020 20:48:10";"01";"60";"213,84";"56,35";"1";"212,5";"60,1";"1";"211,67";"61";"0,97"
"10/03/2020 20:48:15";"01";"59,8";"213,78";"56,25";"1";"212,46";"59,95";"1";"211,85";"59,75";"0,97"
"10/03/2020 20:48:20";"01";"59,8";"213,23";"58,65";"1";"213";"56,5";"1";"211,95";"59,55";"0,97"
"10/03/2020 20:48:25";"01";"60";"213,07";"59,75";"1";"213,09";"56,2";"1";"211,95";"59,55";"0,97"
"10/03/2020 20:48:30";"01";"60";"213,17";"59,85";"1";"213";"56,1";"1";"211,96";"59,5";"0,97"
"10/03/2020 20:48:35";"01";"60";"213,09";"60";"1";"212,96";"56,05";"1";"211,89";"59,45";"0,97"
"10/03/2020 20:48:40";"01";"59,8";"213,07";"59,95";"1";"213";"56";"1";"211,89";"59,4";"0,97"
"10/03/2020 20:48:45";"01";"59,8";"213,42";"56,7";"1";"212,73";"55,9";"1";"211,96";"59,35";"0,97"
"10/03/2020 20:48:50";"01";"59,8";"213,57";"54,65";"1";"212,6";"55,8";"1";"212";"59,2";"0,97"
"10/03/2020 20:48:55";"01";"59,8";"213,57";"54,45";"1";"212,57";"55,75";"1";"212";"59,15";"0,97"
"10/03/2020 20:49:00";"01";"59,8";"213,53";"54,3";"1";"212,6";"55,75";"1";"211,96";"59,15";"0,97"
"10/03/2020 20:49:05";"01";"60";"213,59";"54,35";"1";"212,64";"55,75";"1";"212,07";"59,05";"0,97"
"10/03/2020 20:49:10";"01";"59,8";"213,6";"54,35";"1";"212,67";"55,7";"1";"212,14";"59";"0,97"
"10/03/2020 20:49:15";"01";"59,8";"213,53";"54,4";"1";"212,67";"55,75";"1";"212,1";"59";"0,97"
"10/03/2020 20:49:20";"01";"59,8";"213,56";"54,4";"1";"212,59";"55,75";"1";"212,37";"57,45";"0,97"
"10/03/2020 20:49:25";"01";"60";"213,59";"54,35";"1";"212,67";"55,75";"1";"212,25";"57,6";"0,97"
"10/03/2020 20:49:30";"01";"59,8";"213,62";"54,5";"1";"212,67";"55,8";"1";"212,06";"59,7";"0,97"
"10/03/2020 20:49:35";"01";"60";"213,59";"54,45";"1";"212,64";"55,75";"1";"212,03";"59,75";"0,97"
"10/03/2020 20:49:40";"01";"60";"213,59";"54,4";"1";"212,62";"55,75";"1";"212,07";"59,7";"0,97"
"10/03/2020 20:49:45";"01";"60";"213,56";"54,75";"1";"212,71";"55,65";"1";"212";"59,55";"0,97"
"10/03/2020 20:49:50";"01";"60";"213,48";"54,95";"1";"212,78";"55,6";"1";"211,96";"59,45";"0,97"
"10/03/2020 20:49:55";"01";"59,8";"213,46";"54,9";"1";"212,7";"55,55";"1";"211,92";"59,2";"0,97"
"10/03/2020 20:50:00";"01";"59,8";"213,5";"54,85";"1";"212,64";"55,5";"1";"211,95";"59";"0,97"
"10/03/2020 20:50:05";"01";"59,8";"213,56";"54,8";"1";"212,67";"55,4";"1";"212";"58,75";"0,97"
"10/03/2020 20:50:10";"01";"59,8";"213,53";"54,7";"1";"212,64";"55,3";"1";"212,28";"56,8";"0,97"
"10/03/2020 20:50:15";"01";"59,8";"213,75";"53,05";"1";"212,59";"55,25";"1";"212,37";"55,85";"0,97"
"10/03/2020 20:50:20";"01";"59,8";"213,85";"52,05";"1";"212,53";"55,15";"1";"212,35";"55,65";"0,97"
"10/03/2020 20:50:25";"01";"59,8";"213,85";"51,95";"1";"212,53";"55";"1";"212,31";"55,5";"0,97"
"10/03/2020 20:50:30";"01";"59,8";"213,78";"51,8";"1";"212,45";"54,9";"1";"212,2";"55,35";"0,97"
"10/03/2020 20:50:35";"01";"59,8";"213,78";"51,6";"1";"212,42";"54,65";"1";"212,17";"55,2";"0,97"
"10/03/2020 20:50:40";"01";"59,8";"214,06";"51,4";"1";"212,73";"54,35";"1";"212,39";"55";"0,97"
"10/03/2020 20:50:45";"01";"59,8";"214,14";"51,25";"1";"212,87";"54,15";"1";"212,56";"54,95";"0,97"
"10/03/2020 20:50:50";"01";"59,8";"214,17";"51";"1";"212,96";"53,8";"1";"212,64";"54,65";"0,97"
"10/03/2020 20:50:55";"01";"59,8";"214,1";"50,55";"1";"212,84";"53,4";"1";"212,6";"54,2";"0,97"
"10/03/2020 20:51:00";"01";"59,8";"214,03";"50,45";"1";"212,78";"53,15";"1";"212,5";"54,05";"0,97"
"10/03/2020 20:51:35";"01";"59,8";"214,17";"45,65";"1";"213,5";"43,87";"1";"213,03";"46,65";"0,95"
"10/03/2020 20:51:40";"01";"59,8";"213,82";"47,92";"1";"213,37";"44,77";"1";"213";"47,6";"0,95"
"10/03/2020 20:51:45";"01";"59,8";"213,82";"47,6";"1";"213,35";"44,62";"1";"213,03";"47,17";"0,95"
"10/03/2020 20:51:50";"01";"59,8";"213,89";"47,25";"1";"213,45";"44,45";"1";"213,07";"46,8";"0,95"
"10/03/2020 20:51:55";"01";"59,8";"213,98";"46,57";"1";"213,39";"44,2";"1";"213,17";"46,57";"0,95"
"10/03/2020 20:52:00";"01";"59,8";"214,03";"46,2";"1";"213,42";"43,95";"1";"213,17";"46,4";"0,95"
"10/03/2020 20:52:05";"01";"60";"214,03";"45,85";"1";"213,62";"41,1";"1";"213,1";"46,2";"0,95"
"10/03/2020 20:52:10";"01";"60";"214";"45,25";"1";"213,85";"39";"1";"213,1";"45,45";"0,94"
"10/03/2020 20:52:15";"01";"59,8";"214,06";"42,2";"1";"214,46";"32,27";"1";"213,31";"41,15";"0,95"
"10/03/2020 20:52:20";"01";"59,8";"214,09";"42,22";"1";"214,5";"32";"1";"213,28";"41,17";"0,95"
"10/03/2020 20:52:25";"01";"59,8";"214,12";"42,2";"1";"214,5";"31,92";"1";"213,28";"41,1";"0,95"
"10/03/2020 20:52:30";"01";"60";"214,28";"42,15";"1";"214,67";"31,85";"1";"213,45";"41,05";"0,95"
"10/03/2020 20:52:35";"01";"59,8";"214,31";"42,07";"1";"214,75";"31,77";"1";"213,56";"41";"0,95"
"10/03/2020 20:52:40";"01";"60";"214,31";"41,97";"1";"214,73";"31,7";"1";"213,5";"40,95";"0,95"
"10/03/2020 20:52:45";"01";"59,8";"214,25";"41,92";"1";"214,7";"31,65";"1";"213,53";"40,85";"0,95"
"10/03/2020 20:52:50";"01";"60";"214,31";"41,8";"1";"214,75";"31,62";"1";"213,5";"40,82";"0,95"
"10/03/2020 20:52:55";"01";"59,8";"214,39";"39,52";"1";"214,85";"29,22";"1";"214,17";"34,45";"0,96"
"10/03/2020 20:53:00";"01";"59,8";"214,48";"38,97";"1";"214,75";"29,8";"1";"214,45";"33,12";"0,96"
"10/03/2020 20:53:05";"01";"59,8";"214,46";"40,42";"1";"214,23";"34,35";"1";"214,28";"35,2";"0,93"
"10/03/2020 20:53:10";"01";"59,8";"214,53";"41,85";"1";"213,56";"41,42";"1";"213,67";"40,77";"0,94"
"10/03/2020 20:53:15";"01";"60";"214,48";"41,97";"1";"213,5";"41,27";"1";"213,57";"40,85";"0,94"
"10/03/2020 20:53:20";"01";"59,8";"214,56";"42,1";"1";"213,14";"44,5";"1";"213,71";"40,47";"0,93"
"10/03/2020 20:53:25";"01";"60";"214,42";"40,32";"1";"213,39";"40,25";"0,98";"213,96";"36,22";"0,89"
"10/03/2020 20:53:30";"01";"60";"214,45";"38,85";"1";"213,39";"38,77";"0,98";"213,92";"35,25";"0,89"
"10/03/2020 20:53:35";"01";"59,8";"214,39";"38,92";"1";"213,14";"38,87";"0,98";"213,78";"35,27";"0,89"
"10/03/2020 20:53:40";"01";"59,8";"214,32";"39,02";"1";"213,17";"38,42";"0,98";"213,64";"35,37";"0,89"
"10/03/2020 20:53:45";"01";"59,8";"214,39";"39,1";"1";"213,21";"38,3";"0,98";"213,7";"35,45";"0,89"
"10/03/2020 20:53:50";"01";"59,8";"214,48";"39,17";"1";"213,39";"38,3";"0,98";"213,78";"35,47";"0,89"
"10/03/2020 20:53:55";"01";"60";"214,59";"39,2";"1";"213,48";"38,3";"0,98";"213,92";"35,55";"0,89"
"10/03/2020 20:54:00";"01";"59,8";"214,57";"39,22";"1";"213,62";"38,27";"0,98";"214,1";"35,62";"0,89"
"10/03/2020 20:54:05";"01";"59,8";"214,6";"39,27";"1";"213,59";"38,27";"0,98";"214,09";"35,67";"0,89"
"10/03/2020 20:54:10";"01";"60";"214,56";"39,25";"1";"213,57";"38,3";"0,98";"214";"35,72";"0,89"
"10/03/2020 20:54:15";"01";"59,8";"214,57";"39,3";"1";"213,6";"37,95";"0,98";"213,95";"35,8";"0,89"
"10/03/2020 20:54:20";"01";"60";"214,48";"39,27";"1";"214";"34,05";"0,98";"213,89";"35,82";"0,89"
"10/03/2020 20:54:25";"01";"60";"214,42";"39,35";"1";"213,89";"34,02";"0,98";"213,75";"35,85";"0,89"
"10/03/2020 20:54:30";"01";"59,8";"214,39";"39,35";"1";"213,89";"34,02";"0,98";"213,82";"35,97";"0,89"
"10/03/2020 20:54:35";"01";"60";"214,39";"39,4";"1";"213,95";"34,05";"0,98";"213,78";"36,02";"0,89"
"10/03/2020 20:54:40";"01";"60";"214,39";"39,4";"1";"214";"34,07";"0,98";"213,84";"36,02";"0,89"
"10/03/2020 20:54:45";"01";"59,8";"214,48";"39,42";"1";"214,03";"34,1";"0,98";"213,89";"36,02";"0,89"
"10/03/2020 20:54:50";"01";"59,8";"214,48";"39,47";"1";"214,1";"34,1";"0,98";"213,84";"36,05";"0,89"
"10/03/2020 20:54:55";"01";"59,8";"214,42";"39,42";"1";"214,09";"34,1";"0,98";"213,75";"36,05";"0,89"
"10/03/2020 20:55:00";"01";"60";"214,34";"39,42";"1";"214";"34,1";"0,98";"213,62";"36,07";"0,89"
"10/03/2020 20:55:05";"01";"59,8";"214,39";"40,8";"1";"213,57";"37,77";"0,97";"213";"41,62";"0,89"
"10/03/2020 20:55:10";"01";"59,8";"214,35";"40,87";"1";"213,53";"38,3";"0,97";"212,89";"42,35";"0,89"
"10/03/2020 20:55:15";"01";"59,8";"214,42";"40,72";"1";"213,6";"38,22";"0,97";"213";"42";"0,89"
"10/03/2020 20:55:20";"01";"59,8";"214,53";"40,65";"1";"213,82";"38,2";"0,97";"213,34";"41,5";"0,89"
"10/03/2020 20:55:26";"01";"59,8";"214,39";"40,62";"1";"213,92";"38,17";"0,97";"213,37";"41,35";"0,89"
"10/03/2020 20:55:30";"01";"59,8";"214,73";"38,15";"1";"213,7";"38,12";"0,97";"213,21";"41,3";"0,89"
"10/03/2020 20:55:35";"01";"59,8";"214,75";"38,15";"1";"213,78";"38,12";"0,97";"213,14";"41,3";"0,9"
"10/03/2020 20:55:40";"01";"59,8";"214,78";"38,2";"1";"213,84";"38,15";"0,97";"213,25";"41,27";"0,89"
"10/03/2020 20:55:46";"01";"60";"214,78";"38,17";"1";"213,84";"38,12";"0,97";"213,07";"42,82";"0,9"
"10/03/2020 20:55:50";"01";"59,8";"214,84";"38,25";"1";"213,96";"38,15";"0,97";"212,82";"44,75";"0,89"
"10/03/2020 20:55:56";"01";"60";"214,92";"38,35";"1";"213,98";"38,17";"0,97";"212,34";"47,9";"0,9"
"10/03/2020 20:56:00";"01";"60";"214,87";"38,32";"1";"213,92";"38,15";"0,97";"212,28";"48,25";"0,9"
"10/03/2020 20:56:05";"01";"59,8";"215,03";"38,3";"1";"214,09";"38,17";"0,97";"212,5";"48,07";"0,9"
"10/03/2020 20:56:10";"01";"60";"215,17";"38,32";"1";"214,28";"38,15";"0,97";"212,62";"47,92";"0,89"
"10/03/2020 20:56:15";"01";"60";"215,2";"38,32";"1";"214,35";"38,1";"0,97";"212,82";"47,7";"0,89"
"10/03/2020 20:56:20";"01";"59,8";"215,28";"38,27";"1";"214,46";"37,95";"0,97";"212,95";"47,45";"0,89"
"10/03/2020 20:56:25";"01";"60";"215,28";"38,32";"1";"214,53";"37,95";"0,97";"212,75";"48,9";"0,89"
"10/03/2020 20:56:30";"01";"59,8";"215,42";"38,52";"1";"213,98";"42,65";"0,97";"212,64";"50,15";"0,89"
"10/03/2020 20:56:35";"01";"60";"214,89";"41,57";"1";"214,37";"40,45";"0,98";"212,71";"50,02";"0,89"
"10/03/2020 20:56:40";"01";"60";"214,78";"41,62";"1";"214,5";"39,35";"0,98";"212,7";"49,85";"0,89"
"10/03/2020 20:56:45";"01";"60";"214,81";"41,42";"1";"214,34";"39,37";"0,98";"212,67";"49,72";"0,89"
"10/03/2020 20:56:50";"01";"60";"214,78";"41,35";"1";"214,28";"39,37";"0,98";"212,62";"49,62";"0,89"
"10/03/2020 20:56:55";"01";"59,8";"214,75";"41,3";"1";"214,28";"39,37";"0,98";"212,64";"49,45";"0,89"
"10/03/2020 20:57:00";"01";"60";"215";"41,25";"1";"213,64";"44,47";"0,97";"212,81";"49,4";"0,88"
"10/03/2020 20:57:05";"01";"60";"214,89";"41,07";"1";"213,78";"43,12";"0,97";"212,75";"49,3";"0,88"
"10/03/2020 20:57:10";"01";"59,8";"214,85";"40,87";"1";"213,67";"43,07";"0,97";"212,62";"49,25";"0,89"
"10/03/2020 20:57:15";"01";"59,8";"214,92";"40,8";"1";"213,7";"43,2";"0,97";"212,59";"49,22";"0,88"
"10/03/2020 20:57:20";"01";"59,8";"214,95";"40,7";"1";"213,64";"43,22";"0,97";"212,7";"49,22";"0,88"
"10/03/2020 20:57:25";"01";"59,8";"214,92";"40,67";"1";"213,56";"43,2";"0,97";"212,92";"47,5";"0,88"
"10/03/2020 20:57:30";"01";"59,8";"214,95";"40,7";"1";"213,67";"43,17";"0,97";"212,84";"48,4";"0,89"
"10/03/2020 20:57:35";"01";"59,8";"215,07";"40,67";"1";"213,7";"43,15";"0,97";"212,6";"49,97";"0,89"
"10/03/2020 20:57:40";"01";"58,5";"215,06";"40,67";"1";"213,71";"43";"0,97";"212,67";"49,9";"0,89"
"10/03/2020 20:57:45";"01";"59,8";"215,07";"40,65";"1";"213,81";"42,8";"0,97";"212,7";"49,8";"0,89"
"10/03/2020 20:57:50";"01";"59,8";"215,03";"40,65";"1";"213,87";"42,62";"0,97";"212,78";"49,72";"0,89"
"10/03/2020 20:57:55";"01";"59,8";"215,09";"40,62";"1";"213,89";"42,47";"0,97";"212,75";"49,6";"0,89"
"10/03/2020 20:58:00";"01";"59,8";"215,07";"40,6";"1";"214,03";"42,47";"0,97";"212,81";"49,47";"0,89"
"10/03/2020 20:58:05";"01";"60";"215,03";"40,57";"1";"214";"42,47";"0,97";"212,85";"49,3";"0,89"
"10/03/2020 20:58:10";"01";"60";"214,84";"40,57";"1";"213,82";"42,52";"0,97";"212,67";"49,15";"0,89"
"10/03/2020 20:58:15";"01";"60";"214,81";"40,6";"1";"213,78";"42,52";"0,97";"212,62";"49,07";"0,89"
"10/03/2020 20:58:20";"01";"60";"214,75";"40,6";"1";"213,67";"42,57";"0,97";"212,64";"48,75";"0,89"
